week_id,pipeline,gen_model,day_evaluated,fact_id,fact_day,fact_type,fact_text,verdict_strict,evidence_strict,verdict_lenient,evidence_lenient
1,decoupled,openai-4.1-mini,6,f17,5,relational,urged the United States to stop threats against a historically close ally and Greenland.,YES,Prime Minister Frederiksen issues a statement urging the U.S. to stop threats against Denmark and Greenland [Day 5],YES,Urged U.S. to stop threats against a historically close ally and Greenland [Day 5]
1,decoupled,openai-4.1-mini,6,f18,5,named_entity,stated the Kingdom of Denmark and Greenland are part of NATO with security guarantees.,YES,Frederiksen reminds that Greenland is part of NATO and covered by its security guarantee [Day 5],YES,Kingdom of Denmark and Greenland are part of NATO with security guarantees [Day 5]
1,decoupled,openai-4.1-mini,6,f19,5,named_entity,confirmed a defense agreement grants the United States wide access to Greenland.,YES,Frederiksen notes existing defense agreement between Denmark and the U.S. that grants U.S. wide access to Greenland [Day 5],YES,Defense agreement grants U.S. wide access to Greenland [Day 5]
1,decoupled,openai-4.1-mini,6,f20,6,relational,stated there is a conflict over Greenland between Denmark and the United States,YES,Denmark's Prime Minister Frederiksen states ... conflict involving Greenland and Denmark and the U.S. [Day 4],YES,Conflict over Greenland between Denmark and the U.S. stated [Day 6]
1,decoupled,openai-4.1-mini,6,f21,6,emotional,"expressed firm resolve that Denmark is ready to defend its values wherever necessary, including the Arctic",YES,Denmark is ready to defend its values and Arctic sovereignty [Day 4],YES,Denmark's firm resolve to defend its values including the Arctic expressed [Day 6]
1,decoupled,openai-4.1-mini,6,f22,6,relational,affirmed belief in international law and peoples' right to self-determination,YES,Denmark's Prime Minister Frederiksen ... emphasizing international law and peoples' right to self-determination [Day 4],YES,Belief in international law and peoples' right to self-determination affirmed [Day 6]
1,decoupled,openai-4.1-mini,6,f23,6,emotional,described the current situation as a decisive moment with stakes beyond Greenland's immediate future,YES,Denmark's Prime Minister Frederiksen states that the situation regarding Greenland is a decisive moment [Day 4],YES,Current situation described as a decisive moment with stakes beyond Greenland's immediate future [Day 6]
1,decoupled,openai-4.1-mini,7,f01,1,quantitative,Trump stated the US subsidizes Canada by 200 billion dollars a year.,YES,Discussion of U.S.-Canada economic relationship and trade deficits,YES,Discussion of U.S.-Canada economic relationship and trade deficits
1,decoupled,openai-4.1-mini,7,f02,1,relational,Trump expressed willingness to work with Pierre Poilievre if he becomes Canadian leader.,YES,possible collaboration with Pierre Poilievre,YES,Mention of possible resignation of Trudeau and potential collaboration with Pierre Poilievre
1,decoupled,openai-4.1-mini,7,f03,1,named_entity,"Trump referenced Canada, Greenland, Panama Canal, and China in strategic context.",YES,"Canada, Greenland, Panama Canal, and China in strategic context",YES,"Canada, Greenland, Panama Canal, and China mentioned in strategic context"
1,decoupled,openai-4.1-mini,7,f04,1,quantitative,Trump claimed China rips off the US for a trillion dollars a year.,YES,Assertion of China's economic impact on the U.S.,YES,Assertion of China's economic impact on the U.S.
1,decoupled,openai-4.1-mini,7,f05,2,relational,rejected assurance against military or economic coercion for Panama and Greenland,YES,not ruling out military or economic coercion,YES,"Discussion of possible U.S. acquisition of Greenland and Panama Canal for national security, not ruling out military or economic coercion"
1,decoupled,openai-4.1-mini,7,f06,2,named_entity,named China as operator abusing the Panama Canal,YES,"Panama Canal, referenced as ... currently operated by China",YES,Panama Canal referenced as currently operated by China
1,decoupled,openai-4.1-mini,7,f07,2,quantitative,"cited approximately 45,000 as Greenland's population",NO,,NO,
1,decoupled,openai-4.1-mini,7,f08,2,relational,threatened to tariff Denmark if Greenland voted to join the US,YES,potential tariffs,YES,Statement that the U.S. has no right to threaten allies but questions financial support given to Canada
1,decoupled,openai-4.1-mini,7,f09,3,named_entity,named Mike Waltz as part of the US delegation to Greenland,YES,"Mike Waltz, U.S. National Security Adviser mentioned as part of delegation to Greenland",YES,"U.S. high-level delegation, including ... National Security Adviser, sent to Greenland"
1,decoupled,openai-4.1-mini,7,f10,3,relational,rejected US acquisition pressure as a demonstration of power over Greenland,YES,"U.S. high-level delegation ... as a show of power, increasing pressure on Greenlandic society",YES,"U.S. high-level delegation ... sent to Greenland as a show of power, increasing pressure on Greenlandic society"
1,decoupled,openai-4.1-mini,7,f11,3,emotional,expressed that US pressure violates Greenlandic sovereignty and identity,YES,Greenlandic leadership states that U.S. pressure is violating Greenland's sovereignty,YES,Greenlandic leadership states that U.S. pressure is violating Greenland's sovereignty
1,decoupled,openai-4.1-mini,7,f12,3,relational,called for international community and allies to intervene beyond hesitant support,YES,calls for international community intervention,YES,calls for international community intervention
1,decoupled,openai-4.1-mini,7,f13,4,relational,Acknowledged a conflict over Greenland involving Denmark and the United States.,YES,situation regarding Greenland is a decisive moment involving conflict,YES,Denmark and the U.S. conflict over Greenland
1,decoupled,openai-4.1-mini,7,f14,4,emotional,Described the current situation as a decisive moment with high stakes.,YES,decisive moment,YES,Denmark's Prime Minister Frederiksen states that the situation regarding Greenland is a decisive moment
1,decoupled,openai-4.1-mini,7,f15,4,named_entity,Referenced Denmark's commitment to international law and peoples' right to self-determination.,YES,emphasizing international law and peoples' right of self-determination,YES,emphasizing international law and peoples' right to self-determination
1,decoupled,openai-4.1-mini,7,f16,4,relational,"Noted Denmark's readiness to defend its values, including in the Arctic region.",YES,Denmark is ready to defend its values and Arctic sovereignty,YES,Denmark is ready to defend its values and Arctic sovereignty
1,decoupled,openai-4.1-mini,7,f17,5,relational,urged the United States to stop threats against a historically close ally and Greenland.,YES,Prime Minister Frederiksen issues a statement urging the ... stop threats,YES,Prime Minister Frederiksen issues a statement urging the U.S. to stop threats against a historically close ally and Greenland
1,decoupled,openai-4.1-mini,7,f18,5,named_entity,stated the Kingdom of Denmark and Greenland are part of NATO with security guarantees.,YES,NATO ... support for Greenland,YES,"Nielsen stating Greenland's allegiance to Denmark, NATO, and EU"
1,decoupled,openai-4.1-mini,7,f19,5,named_entity,confirmed a defense agreement grants the United States wide access to Greenland.,NO,,NO,
1,decoupled,openai-4.1-mini,7,f20,6,relational,stated there is a conflict over Greenland between Denmark and the United States,YES,situation regarding Greenland is a decisive moment involving conflict,YES,Denmark and the U.S. conflict over Greenland
1,decoupled,openai-4.1-mini,7,f21,6,emotional,"expressed firm resolve that Denmark is ready to defend its values wherever necessary, including the Arctic",YES,Denmark is ready to defend its values and Arctic sovereignty,YES,Denmark is ready to defend its values and Arctic sovereignty
1,decoupled,openai-4.1-mini,7,f22,6,relational,affirmed belief in international law and peoples' right to self-determination,YES,emphasizing international law and peoples' right of self-determination,YES,emphasizing international law and peoples' right to self-determination
1,decoupled,openai-4.1-mini,7,f23,6,emotional,described the current situation as a decisive moment with stakes beyond Greenland's immediate future,YES,decisive moment,YES,Denmark's Prime Minister Frederiksen states that the situation regarding Greenland is a decisive moment
1,decoupled,openai-4.1-mini,7,f24,7,relational,"Nielsen stated Greenland chooses Denmark, NATO, and the EU over the United States.",YES,"Prime Minister Nielsen of Greenland, stating Greenland's allegiance to Denmark, NATO, and EU",YES,"Nielsen stating Greenland's allegiance to Denmark, NATO, and EU"
1,decoupled,openai-4.1-mini,7,f25,7,emotional,Nielsen expressed Greenland's firm rejection of US ownership or governance.,YES,rejecting U.S. ownership or governance of Greenland,YES,Nielsen expressing Greenland's firm rejection of U.S. ownership or governance
1,decoupled,openai-4.1-mini,7,f26,7,named_entity,Nielsen referenced NATO as a source of support for Greenland.,YES,NATO ... support for Greenland,YES,Nielsen referencing NATO as a source of support for Greenland
1,decoupled,openai-4.1-mini,7,f27,7,relational,Frederiksen described US pressure on Denmark as completely unacceptable.,YES,Prime Minister Frederiksen ... US pressure on Denmark as completely unacceptable,YES,Prime Minister Frederiksen issues a statement urging the U.S. to stop threats
